"@timestamp",corp,path,query,msec
"Mar 22, 2022 @ 14:01:50.507","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272%27%20AND%20invoiceStatementNumber%3C%273%27&showTotalMatched=true&uniqueCallId=3165c92c-7075-4b31-94b1-9274ada5ce14","127,231"
"Mar 22, 2022 @ 14:01:46.080","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27202%27%20AND%20invoiceStatementNumber%3C%27203%27&showTotalMatched=true&uniqueCallId=5e979746-226c-48f3-aa63-86588d171420","120,838"
"Mar 22, 2022 @ 13:50:54.945","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27200%27%20AND%20invoiceStatementNumber%3C%27201%27&showTotalMatched=true&uniqueCallId=5a189899-2298-47be-b004-26bd4051cc9b","120,408"
"Mar 22, 2022 @ 13:50:54.332","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=92602ecc-f35d-4160-8ae6-c9b6416f1446","120,844"
"Mar 22, 2022 @ 13:50:53.341","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720022%27%20AND%20invoiceStatementNumber%3C%2720023%27&showTotalMatched=true&uniqueCallId=5462db45-60bc-4c06-9750-b6d993718884","116,556"
"Mar 22, 2022 @ 13:50:52.031","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272022%27%20AND%20invoiceStatementNumber%3C%272023%27&showTotalMatched=true&uniqueCallId=5748c6fd-c9c9-4fa6-aa46-74dc8cef37db","120,237"
"Mar 22, 2022 @ 13:50:51.501","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=921e6eb0-4c62-407d-bbed-a24012556111","120,904"
"Mar 22, 2022 @ 13:11:10.192","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272032%27%20AND%20invoiceStatementNumber%3C%272033%27&showTotalMatched=true&uniqueCallId=ddac3c2e-801e-4863-9a1a-cba004f05818","120,242"
"Mar 22, 2022 @ 13:09:58.973","13,408","/2z16v4/query/InvoiceStatement","fields=id%2Cstatus%2CdateAdded%2CinvoiceStatementDate%2CbillingProfile%2CclientCorporation%2Csubtotal%2Ctotal%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CinvoiceTerm%2CbillingPeriodEndDate%2CbillingAttention%2CbillingCorporateUser%2CinvoiceStatementNumber%2CisFinalized%2CinvoiceStatementType&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272033%27%20AND%20invoiceStatementNumber%3C%272034%27&showTotalMatched=true&uniqueCallId=febce6db-83d8-4d51-8048-1dd0afa7d1b2","120,429"
"Mar 22, 2022 @ 13:09:57.374","13,408","/2z16v4/query/InvoiceStatement","fields=id%2Cstatus%2CdateAdded%2CinvoiceStatementDate%2CbillingProfile%2CclientCorporation%2Csubtotal%2Ctotal%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CinvoiceTerm%2CbillingPeriodEndDate%2CbillingAttention%2CbillingCorporateUser%2CinvoiceStatementNumber%2CisFinalized%2CinvoiceStatementType&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=916c963c-b94e-48c5-9df6-4079b987bc24","120,340"
"Mar 22, 2022 @ 13:09:57.237","13,408","/2z16v4/query/InvoiceStatement","fields=id%2Cstatus%2CdateAdded%2CinvoiceStatementDate%2CbillingProfile%2CclientCorporation%2Csubtotal%2Ctotal%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CinvoiceTerm%2CbillingPeriodEndDate%2CbillingAttention%2CbillingCorporateUser%2CinvoiceStatementNumber%2CisFinalized%2CinvoiceStatementType&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27201%27%20AND%20invoiceStatementNumber%3C%27202%27&showTotalMatched=true&uniqueCallId=c38aafc2-3041-4062-a1cf-e98448570b8c","120,674"
"Mar 22, 2022 @ 13:09:04.405","13,408","/2z16v4/query/InvoiceStatement","fields=id%2Cstatus%2CdateAdded%2CinvoiceStatementDate%2CbillingProfile%2CclientCorporation%2Csubtotal%2Ctotal%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CinvoiceTerm%2CbillingPeriodEndDate%2CbillingAttention%2CbillingCorporateUser%2CinvoiceStatementNumber%2CisFinalized%2CinvoiceStatementType&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720199%27%20AND%20invoiceStatementNumber%3C%2720199z%27&showTotalMatched=true&uniqueCallId=38622b9e-168f-47e8-bc76-15ea5ad453cd","68,503"
"Mar 22, 2022 @ 13:03:10.429","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20billingCorporateUser.name%3E%3D%27prph%27%20AND%20billingCorporateUser.name%3C%27prpi%27&showTotalMatched=true&uniqueCallId=02ac663a-0c3d-442f-976b-8b27eef1420d","120,618"
"Mar 22, 2022 @ 13:03:10.046","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20billingCorporateUser.name%3E%3D%27prp%27%20AND%20billingCorporateUser.name%3C%27prq%27&showTotalMatched=true&uniqueCallId=8db9c972-0cf9-4925-b24a-a96c50081a2d","120,585"
"Mar 22, 2022 @ 13:03:09.756","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20billingCorporateUser.name%3E%3D%27pr%27%20AND%20billingCorporateUser.name%3C%27ps%27&showTotalMatched=true&uniqueCallId=0354456e-707c-4083-af95-0f6d37a23ea0","120,651"
"Mar 22, 2022 @ 13:01:48.830","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272033%27%20AND%20invoiceStatementNumber%3C%272034%27&showTotalMatched=true&uniqueCallId=98c78ad1-7aa3-4ea8-9186-bf5bbb90b8d0","120,240"
"Mar 22, 2022 @ 12:58:57.822","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Ctotal%2CclientCorporation%2CbillingPeriodEndDate%2CdeliveryStatus%2CbillingProfile%2CisFinalized%2CinvoiceStatementType%2Cstatus&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272032%27%20AND%20invoiceStatementNumber%3C%272033%27&showTotalMatched=true&uniqueCallId=cc833c81-06f1-49c6-923c-2d021e9c9b0c","120,345"
"Mar 22, 2022 @ 11:52:21.223","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272028%27%20AND%20invoiceStatementNumber%3C%272029%27&showTotalMatched=true&uniqueCallId=f3e8cf3b-ce51-4fb4-8986-b14937b79ad1","120,422"
"Mar 22, 2022 @ 11:51:56.664","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720284%27%20AND%20invoiceStatementNumber%3C%2720285%27&showTotalMatched=true&uniqueCallId=81d5ee04-d584-40d3-beb3-b097dcfe055e","95,231"
"Mar 22, 2022 @ 11:46:59.772","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272028%27%20AND%20invoiceStatementNumber%3C%272029%27&showTotalMatched=true&uniqueCallId=af0f88a8-d34e-42fe-a736-b356b5b83a29","120,453"
"Mar 22, 2022 @ 11:46:59.491","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%27202%27%20AND%20invoiceStatementNumber%3C%27203%27&showTotalMatched=true&uniqueCallId=5b8d430f-71b7-48cc-9443-6f4452507f61","120,527"
"Mar 22, 2022 @ 11:46:57.366","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272025%27%20AND%20invoiceStatementNumber%3C%272026%27&showTotalMatched=true&uniqueCallId=2fffcdb3-dbd7-4931-99e8-a733640a16e0","120,364"
"Mar 22, 2022 @ 11:46:55.850","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272%27%20AND%20invoiceStatementNumber%3C%273%27&showTotalMatched=true&uniqueCallId=ae2577de-5fb0-40d1-97c6-9b1080400e91","120,968"
"Mar 22, 2022 @ 11:39:48.655","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27uab%27%20AND%20clientCorporation.name%3C%27uac%27&showTotalMatched=true&uniqueCallId=852d7b56-cb6b-4b35-af85-5f4bd66790cc","120,458"
"Mar 22, 2022 @ 11:39:43.626","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27uab%27%20AND%20clientCorporation.name%3C%27uac%27&showTotalMatched=true&uniqueCallId=3b5c93fe-fc7d-493c-8d45-bccca9ddd7d8","120,479"
"Mar 22, 2022 @ 11:37:47.042","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27uab%27%20AND%20clientCorporation.name%3C%27uac%27&showTotalMatched=true&uniqueCallId=fe8c03b4-98fc-4b63-9299-926447cb0098","120,515"
"Mar 22, 2022 @ 11:37:41.987","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27uab%27%20AND%20clientCorporation.name%3C%27uac%27&showTotalMatched=true&uniqueCallId=adaeff18-7fa6-434d-a51d-5b5685a29efa","120,611"
"Mar 22, 2022 @ 11:37:00.150","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27uab%27%20AND%20clientCorporation.name%3C%27uac%27&showTotalMatched=true&uniqueCallId=8fe0583d-e55d-47c5-a4ad-cb1974ef9586","120,444"
"Mar 22, 2022 @ 11:36:48.749","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2CbillingProfile%2CclientCorporation%2Cstatus%2CdeliveryStatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20clientCorporation.name%3E%3D%27uab%27%20AND%20clientCorporation.name%3C%27uac%27&showTotalMatched=true&uniqueCallId=8e7b9263-f382-4c67-b3eb-302c4db1ee9a","120,631"
"Mar 22, 2022 @ 11:31:57.246","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272%27%20AND%20invoiceStatementNumber%3C%273%27&showTotalMatched=true&uniqueCallId=69233217-6c12-4837-91fd-9cbc231de311","121,043"
"Mar 22, 2022 @ 11:31:52.114","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=100&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=b6099cb5-608b-41f0-a625-23208d5f63ae","121,098"
"Mar 22, 2022 @ 10:35:14.336","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272033%27%20AND%20invoiceStatementNumber%3C%272034%27&showTotalMatched=true&uniqueCallId=d08fe25d-6059-4f7d-a0f3-bd71dec92a22","120,626"
"Mar 22, 2022 @ 10:34:53.571","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272%27%20AND%20invoiceStatementNumber%3C%273%27&showTotalMatched=true&uniqueCallId=8a3e2c61-09aa-4a47-9a2f-580e7ddf751f","120,968"
"Mar 22, 2022 @ 10:34:53.160","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=500&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%2720%27%20AND%20invoiceStatementNumber%3C%2721%27&showTotalMatched=true&uniqueCallId=6bc462be-c9e7-4140-b69a-149016be08fc","121,140"
"Mar 22, 2022 @ 10:26:00.950","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-dateAdded&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272025%27%20AND%20invoiceStatementNumber%3C%272026%27&showTotalMatched=true&uniqueCallId=adb5e8a2-414c-43e2-bc17-e9213d8ad699","120,778"
"Mar 22, 2022 @ 10:15:51.992","13,408","/2z16v4/query/InvoiceStatement","fields=id%2CinvoiceStatementNumber%2Cstatus%2CinvoiceStatementType%2CinvoiceStatementDate%2Csubtotal%2Ctotal%2CclientCorporation%2CbillingProfile%2CinvoiceTerm%2CbillingPeriodEndDate%2CdateAdded%2CbillingAttention%2CbillingClientContact%2CbillingCorporateUser%2CgeneralLedgerExportStatusLookup%2CdeliveryStatus%2CemailErrorReason%2CdeliveryMethodLookup%2CinvoiceStatementFinalizedDate%2CcreditOfInvoiceStatement%2CdateLastModified%2CisFinalized&orderBy=-invoiceStatementNumber&start=0&count=25&where=id%3E%3D0%20AND%20invoiceStatementNumber%3E%3D%272026%27%20AND%20invoiceStatementNumber%3C%272027%27&showTotalMatched=true&uniqueCallId=7a0ef6d4-de13-47a6-abf4-e954c5291895","120,459"
